_id,Station_ID,Timestamp,PM2_5,PM10,NO2,AQI,Year,Month
AQ_0227438,ST_009,3/20/2023 6:46,233.04,120.13,45.59,103,2023,March
AQ_0273063,ST_009,10/23/2020 3:37,254.27,392.41,52.61,444,2020,October
AQ_0497794,ST_009,6/28/2020 22:45,59.33,277.56,58.52,309,2020,June
AQ_0104738,ST_009,1/11/2025 2:29,172.61,229.6,11.65,25,2025,January
AQ_0197241,ST_009,3/6/2021 2:40,132.33,56.09,65.95,31,2021,March
AQ_0040718,ST_009,2/8/2022 2:00,189.12,244.13,51.77,183,2022,February
AQ_0349077,ST_009,2/28/2021 19:05,127.4,290.23,27.69,86,2021,February
AQ_0533479,ST_009,6/10/2026 0:18,281.12,238.23,60.42,95,2026,June
AQ_0320660,ST_009,4/4/2024 19:08,66.74,45.88,23.23,34,2024,April
AQ_0304924,ST_009,1/7/2019 2:22,234.79,333.81,15.99,364,2019,January
AQ_0252124,ST_009,11/21/2023 19:40,203.65,354.52,29.2,314,2023,November
AQ_0361893,ST_009,6/5/2025 22:47,150.08,339.52,29.47,160,2025,June
AQ_0283511,ST_009,7/5/2025 9:33,270.32,423.99,14.38,315,2025,July
AQ_0573907,ST_009,4/13/2021 12:14,119.29,451.4,55.93,79,2021,April
AQ_0561399,ST_009,10/19/2023 6:09,298.49,354.43,10.51,394,2023,October
AQ_0281581,ST_009,12/6/2023 13:09,74.63,196.02,12.21,402,2023,December
AQ_0133412,ST_009,12/2/2021 2:02,261.03,418.8,26.06,182,2021,December
AQ_0240942,ST_009,3/8/2020 1:47,230.97,175.24,51.87,75,2020,March
AQ_0453053,ST_009,10/16/2022 4:48,235.08,264.03,36.32,238,2022,October
AQ_0137104,ST_009,9/24/2022 16:28,256.76,87.09,7.68,82,2022,September
AQ_0394089,ST_009,1/5/2024 11:31,251.94,47.95,53.98,73,2024,January
AQ_0482999,ST_009,6/23/2019 17:06,62.3,400.37,47.12,352,2019,June
AQ_0495645,ST_009,7/10/2020 4:49,91.53,213.3,44.18,254,2020,July
AQ_0170393,ST_009,2/15/2023 6:40,77.14,128.6,16.66,354,2023,February
AQ_0532471,ST_009,6/9/2020 13:54,20.78,443.15,38.67,82,2020,June
AQ_0223539,ST_009,7/23/2025 20:14,249.08,26.44,44.94,227,2025,July
AQ_0544443,ST_009,12/13/2024 0:38,344.87,82.28,46.84,447,2024,December
AQ_0449383,ST_009,7/8/2026 15:00,102.04,205.56,13.39,477,2026,July
AQ_0249696,ST_009,2/11/2026 6:19,293.75,487.37,39.03,418,2026,February
AQ_0373796,ST_009,3/30/2024 18:56,121.36,252.16,65.94,114,2024,March
AQ_0083264,ST_009,11/6/2020 4:51,49.59,319.56,66.32,453,2020,November
AQ_0094740,ST_009,7/24/2019 20:28,24.42,388.74,16.43,402,2019,July
AQ_0028968,ST_009,9/6/2026 12:24,292.44,415.36,7.63,343,2026,September
AQ_0148627,ST_009,9/11/2024 12:45,145.58,79.22,68.03,301,2024,September
AQ_0228252,ST_009,5/18/2026 18:52,46.81,156.81,14.65,259,2026,May
AQ_0271196,ST_009,10/16/2023 21:57,114.73,300.85,6.93,446,2023,October
AQ_0058974,ST_009,1/8/2024 10:13,34.97,495.3,23.52,253,2024,January
AQ_0439372,ST_009,4/20/2024 22:29,26.42,277.35,16.43,138,2024,April
AQ_0339663,ST_009,2/23/2019 9:19,285.17,175.18,19.63,41,2019,February
AQ_0094315,ST_009,10/13/2019 11:06,196.54,459.73,11.09,409,2019,October
AQ_0172415,ST_009,3/20/2020 4:47,43.27,98.37,66.57,388,2020,March
AQ_0345195,ST_009,1/30/2024 5:45,254.62,251.21,11.76,412,2024,January
AQ_0435164,ST_009,2/8/2025 12:49,169.92,418.2,31.99,161,2025,February
AQ_0348164,ST_009,7/11/2020 15:47,130.84,308.16,65.39,378,2020,July
AQ_0058795,ST_009,11/27/2024 4:23,322.61,331.98,10.5,297,2024,November
AQ_0297174,ST_009,12/21/2020 8:53,165.73,193.13,57.86,172,2020,December
AQ_0322213,ST_009,4/12/2025 8:24,116.15,366.46,53.61,165,2025,April
AQ_0463661,ST_009,9/22/2020 2:08,66.17,324.15,45.3,335,2020,September
AQ_0092581,ST_009,3/14/2026 2:13,323.84,69.23,48.92,114,2026,March
AQ_0148235,ST_009,1/30/2025 5:42,24.64,413,34.26,200,2025,January
AQ_0491493,ST_009,5/10/2023 8:34,140.48,275.46,60.97,110,2023,May
AQ_0397929,ST_009,9/28/2024 12:00,143.67,24.28,68.55,109,2024,September
AQ_0184897,ST_009,4/25/2023 18:22,86.61,452.03,52.18,214,2023,April
AQ_0575569,ST_009,11/21/2026 13:59,94.45,468.88,39.97,266,2026,November
AQ_0001031,ST_009,6/7/2026 19:02,80.63,362.32,62.03,165,2026,June
AQ_0370485,ST_009,3/13/2022 19:11,231.91,120.64,33.99,349,2022,March
AQ_0091684,ST_009,6/1/2019 7:34,174.06,65.63,18.44,477,2019,June
AQ_0388915,ST_009,10/24/2025 21:09,109.7,118.86,57.77,261,2025,October
AQ_0399320,ST_009,5/13/2021 0:07,223.79,368.45,67.79,312,2021,May
AQ_0398322,ST_009,8/5/2026 13:44,166.78,24.74,25.14,443,2026,August
AQ_0578657,ST_009,7/15/2024 19:50,148.79,227.31,50.15,39,2024,July
AQ_0521583,ST_009,11/14/2024 9:41,41.54,358.28,68.36,59,2024,November
AQ_0227392,ST_009,7/27/2026 8:15,119.06,252.68,9.19,349,2026,July
AQ_0267648,ST_009,4/23/2024 8:49,13.32,395.57,10.06,399,2024,April
AQ_0427472,ST_009,1/3/2025 5:50,112.61,140.94,30.77,171,2025,January
AQ_0082102,ST_009,4/6/2024 12:15,123.3,188.44,41.79,274,2024,April
AQ_0506172,ST_009,4/10/2021 14:15,41.22,364.51,40.85,476,2021,April
AQ_0207412,ST_009,9/25/2024 4:12,148.38,354.33,61.42,243,2024,September
AQ_0587809,ST_009,5/30/2023 5:44,106.16,88.09,8.33,385,2023,May
AQ_0289219,ST_009,10/15/2020 18:40,142.69,338.45,42.28,316,2020,October
AQ_0135404,ST_009,7/28/2026 8:28,172.72,436.51,25.41,230,2026,July
AQ_0004499,ST_009,5/10/2019 11:17,101.31,108.44,35.55,398,2019,May
AQ_0425120,ST_009,6/6/2026 12:21,204.39,297.37,8.25,220,2026,June
AQ_0347578,ST_009,6/13/2026 23:07,186.1,193.19,29.93,325,2026,June
AQ_0282801,ST_009,2/5/2019 8:40,173.07,27.31,56.52,498,2019,February
AQ_0375850,ST_009,5/23/2025 16:44,198.14,457.08,33.62,293,2025,May
AQ_0201242,ST_009,4/1/2019 10:36,154.46,41.98,51.6,293,2019,April
AQ_0446451,ST_009,3/15/2019 21:48,89.7,417.42,42.48,434,2019,March
AQ_0282017,ST_009,2/18/2026 22:53,38.41,96.92,45.3,202,2026,February
AQ_0525475,ST_009,10/9/2025 11:04,330.13,346.31,60.54,188,2025,October
AQ_0243877,ST_009,4/9/2021 11:26,274.45,47.16,37.21,143,2021,April
AQ_0123259,ST_009,6/22/2022 17:31,112.74,348.51,68,333,2022,June
AQ_0283954,ST_009,4/28/2021 0:24,71.39,424.68,25.65,334,2021,April
AQ_0014286,ST_009,10/23/2020 23:07,235.92,29.68,33.67,230,2020,October
AQ_0073229,ST_009,5/12/2022 1:16,211.47,185.37,63.65,21,2022,May
AQ_0306289,ST_009,5/16/2021 3:00,282.33,266.61,7.38,437,2021,May
AQ_0447619,ST_009,6/2/2024 3:40,52.8,336.56,27.23,360,2024,June
AQ_0244891,ST_009,4/6/2020 5:56,145.05,276.85,64.12,196,2020,April
AQ_0328263,ST_009,3/16/2024 23:37,97.97,138.83,61.81,282,2024,March
AQ_0459905,ST_009,1/14/2022 13:16,209.32,386.82,47.2,275,2022,January
AQ_0487882,ST_009,9/23/2023 13:34,314.87,25.22,59.54,429,2023,September
AQ_0542165,ST_009,6/16/2025 17:41,153.22,70.42,17.48,40,2025,June
AQ_0379287,ST_009,1/23/2020 7:07,243.19,189.2,28.28,268,2020,January
AQ_0496513,ST_009,9/21/2019 10:53,317.12,302.91,6.23,339,2019,September
AQ_0047104,ST_009,5/19/2026 20:50,123.7,107.08,42.49,409,2026,May
AQ_0575223,ST_009,6/1/2025 4:17,86.55,45.47,25.51,360,2025,June
AQ_0553835,ST_009,7/29/2021 4:42,31.91,359.2,34.24,183,2021,July
AQ_0191835,ST_009,9/8/2026 11:39,303.48,357.67,11.3,236,2026,September
AQ_0245239,ST_009,5/24/2022 12:21,292.36,159.68,23.58,38,2022,May
AQ_0328566,ST_009,2/18/2026 22:00,149.69,88.7,68.59,168,2026,February
AQ_0496395,ST_009,2/14/2023 22:50,231.62,267.15,17.55,328,2023,February
AQ_0225254,ST_009,4/17/2026 10:02,10.27,404.15,25.83,473,2026,April
AQ_0459216,ST_009,8/11/2024 19:58,279.8,33.36,15.04,165,2024,August
AQ_0388706,ST_009,4/20/2021 18:08,170.44,468.07,25.67,177,2021,April
AQ_0227383,ST_009,11/22/2019 6:42,221.22,310.93,21.95,434,2019,November
AQ_0590202,ST_009,3/25/2020 5:27,346.23,352.4,12.96,241,2020,March
AQ_0194572,ST_009,2/19/2022 23:59,74.75,236.91,19.16,268,2022,February
AQ_0399418,ST_009,9/24/2026 22:11,241.47,483.1,54.1,315,2026,September
AQ_0313251,ST_009,9/2/2026 6:01,200.44,330.38,37.83,219,2026,September
AQ_0185152,ST_009,8/3/2026 1:20,308.87,72.27,34.04,483,2026,August
AQ_0151186,ST_009,6/15/2024 22:04,133.99,293.44,47.08,369,2024,June
AQ_0414879,ST_009,1/25/2021 22:58,24.25,379.72,13.35,314,2021,January
AQ_0334200,ST_009,11/16/2024 18:58,219.03,449.63,65.77,250,2024,November
AQ_0446120,ST_009,3/15/2020 21:10,136.76,354.7,29.65,32,2020,March
AQ_0446786,ST_009,12/28/2024 22:57,45.53,168.57,30.55,111,2024,December
AQ_0329211,ST_009,3/23/2026 15:31,51.79,127.61,49.32,310,2026,March
AQ_0417370,ST_009,4/9/2026 22:18,100.34,464.62,49.01,211,2026,April
AQ_0568126,ST_009,10/15/2025 3:39,142.19,95.45,20.97,421,2025,October
AQ_0573184,ST_009,2/7/2023 10:37,31.21,427.42,39.58,187,2023,February
AQ_0430916,ST_009,9/12/2024 10:28,31.57,489.42,7.54,134,2024,September
AQ_0055557,ST_009,1/21/2020 3:09,74.27,217.55,41.07,96,2020,January
AQ_0136965,ST_009,12/4/2019 3:52,324.74,408.53,14.36,497,2019,December
AQ_0410232,ST_009,11/17/2026 13:17,273.62,374.99,27.39,328,2026,November
AQ_0225708,ST_009,1/20/2023 0:05,124.94,361.97,34.52,23,2023,January
AQ_0140033,ST_009,11/5/2024 4:44,22.56,436.83,45.38,129,2024,November
AQ_0539569,ST_009,4/26/2019 5:46,339.21,224.75,32.28,337,2019,April
AQ_0272913,ST_009,3/23/2021 11:13,268.7,430.36,41.71,445,2021,March
AQ_0060656,ST_009,2/18/2024 23:49,125.99,200.76,49.01,119,2024,February
AQ_0530651,ST_009,1/31/2024 21:09,132.95,370.14,51.1,352,2024,January
AQ_0223971,ST_009,7/5/2026 8:32,64.95,236.19,66.21,362,2026,July
AQ_0400755,ST_009,9/6/2026 15:10,304.66,404.31,27.04,437,2026,September
AQ_0484727,ST_009,8/13/2019 6:32,310.29,351.19,52.85,82,2019,August
AQ_0402739,ST_009,9/10/2025 7:46,138.36,388.57,36.73,247,2025,September
AQ_0238614,ST_009,11/14/2023 5:54,131.53,175.97,35.33,97,2023,November
AQ_0056247,ST_009,4/28/2024 4:30,140.18,99.95,36.98,137,2024,April
AQ_0568421,ST_009,6/24/2024 4:44,115.49,23.89,14.28,442,2024,June
AQ_0105073,ST_009,2/4/2026 16:00,328.01,264.13,42.52,410,2026,February
AQ_0488144,ST_009,10/9/2021 2:55,331.25,270.36,46.05,321,2021,October
AQ_0486657,ST_009,7/22/2019 23:44,131.62,60.9,53.19,260,2019,July
AQ_0103350,ST_009,8/15/2021 12:33,21.88,322.54,17.21,293,2021,August
AQ_0008854,ST_009,2/12/2021 10:44,191.3,77.72,7.45,222,2021,February
AQ_0476994,ST_009,11/6/2025 23:06,275.15,334.16,7.7,119,2025,November
AQ_0394091,ST_009,1/4/2020 14:30,39.21,353.4,60.66,322,2020,January
AQ_0029303,ST_009,6/16/2022 10:41,295.64,340.83,27.45,254,2022,June
AQ_0168096,ST_009,3/25/2022 5:16,134.37,185.4,21.48,23,2022,March
AQ_0292787,ST_009,7/15/2020 7:07,256.58,345.97,18.63,379,2020,July
AQ_0399462,ST_009,5/2/2025 0:24,170.24,451.38,16.16,221,2025,May
AQ_0284397,ST_009,7/28/2021 11:32,231.61,434.52,66.28,366,2021,July
AQ_0425783,ST_009,7/10/2026 14:43,272.2,113.08,30.71,312,2026,July
AQ_0562580,ST_009,9/20/2026 14:46,172.24,258.18,69.3,130,2026,September
AQ_0054052,ST_009,3/1/2020 11:03,12.4,330.75,27.27,484,2020,March
AQ_0092452,ST_009,12/4/2026 2:37,333.53,222.64,15.55,491,2026,December
AQ_0362634,ST_009,11/23/2021 17:10,300.05,183.32,5.62,349,2021,November
AQ_0037308,ST_009,5/23/2025 21:10,34.4,351.73,59.14,229,2025,May
AQ_0426791,ST_009,7/15/2026 16:58,293.41,341.59,52.91,82,2026,July
AQ_0493774,ST_009,9/14/2026 4:15,185.77,270.25,19.15,77,2026,September
AQ_0142087,ST_009,10/5/2023 13:45,209.66,238.33,53.96,215,2023,October
AQ_0422432,ST_009,11/3/2023 4:09,12.02,196.1,44.99,488,2023,November
AQ_0443368,ST_009,1/25/2024 0:53,299.8,229.33,6.77,383,2024,January
AQ_0051983,ST_009,10/5/2020 19:58,174.78,152.09,50.58,437,2020,October
AQ_0437723,ST_009,3/26/2026 9:21,260.05,473.89,51.99,281,2026,March
AQ_0142557,ST_009,2/29/2024 10:30,203.71,241.97,68.74,392,2024,February
AQ_0520663,ST_009,11/27/2023 16:21,252.65,462.55,66.7,251,2023,November
AQ_0412090,ST_009,10/21/2020 7:02,288.92,456.89,68.78,452,2020,October
AQ_0255419,ST_009,7/19/2019 21:58,334.48,33.36,16.46,297,2019,July
AQ_0502627,ST_009,8/17/2026 15:08,327.69,153.38,32.52,372,2026,August
AQ_0070212,ST_009,2/24/2023 10:43,214.76,269.35,31.94,105,2023,February
AQ_0262203,ST_009,8/22/2025 22:00,235.38,227.34,20.39,398,2025,August
AQ_0090642,ST_009,3/7/2024 22:57,148.49,459.66,53.32,429,2024,March
AQ_0162905,ST_009,11/23/2021 6:15,39.3,254.16,13.87,136,2021,November
AQ_0368101,ST_009,8/12/2021 2:25,304.59,340.21,12.9,263,2021,August
AQ_0111122,ST_009,2/15/2020 2:31,296.03,434.82,34.81,282,2020,February
AQ_0350174,ST_009,6/11/2022 23:50,166.44,397.31,60.05,395,2022,June
AQ_0592594,ST_009,10/22/2021 16:38,278.36,304.46,36.16,252,2021,October
AQ_0263152,ST_009,4/10/2024 17:10,263.44,284.81,48.3,108,2024,April
AQ_0364996,ST_009,9/22/2024 6:53,95.33,381.63,30.51,273,2024,September
AQ_0155823,ST_009,5/13/2023 17:30,341.76,325.91,24.97,160,2023,May
AQ_0318100,ST_009,6/18/2024 6:26,333.53,126.94,46.47,236,2024,June
AQ_0278634,ST_009,12/22/2026 13:14,194.61,235.7,9.44,175,2026,December
AQ_0164180,ST_009,11/16/2021 14:58,190.58,338.48,62.23,314,2021,November
AQ_0514394,ST_009,6/15/2020 19:45,41.97,204.73,38.32,94,2020,June
AQ_0512698,ST_009,4/16/2023 10:41,213.84,199.23,49.02,494,2023,April
AQ_0308023,ST_009,2/24/2019 11:30,47.13,89.87,42.86,317,2019,February
AQ_0447411,ST_009,10/4/2020 3:03,26.43,190.85,54.44,242,2020,October
AQ_0065348,ST_009,8/20/2025 18:00,317.88,96.38,67.99,70,2025,August
AQ_0517606,ST_009,2/21/2025 11:14,216.72,229.11,51.43,79,2025,February
AQ_0398240,ST_009,1/16/2023 6:00,308.32,29.22,48.07,137,2023,January
AQ_0453298,ST_009,5/30/2025 4:57,221.01,424.22,61.29,140,2025,May
AQ_0473594,ST_009,2/15/2025 12:51,17.76,256.07,34.86,113,2025,February
AQ_0014939,ST_009,3/1/2024 8:53,170.16,287.99,32.33,47,2024,March
AQ_0499495,ST_009,11/1/2024 5:59,344.68,98.09,43.86,146,2024,November
AQ_0022321,ST_009,5/27/2021 11:58,137.05,146.61,6.58,151,2021,May
AQ_0333654,ST_009,9/12/2019 3:55,80.28,121.79,48.94,162,2019,September
AQ_0436697,ST_009,10/30/2023 0:19,59.92,454.65,41.09,161,2023,October
AQ_0499455,ST_009,6/2/2026 7:39,84.48,331.87,39.71,119,2026,June
AQ_0117540,ST_009,7/12/2019 13:35,109.77,44.95,9.92,175,2019,July
AQ_0117532,ST_009,7/3/2024 20:19,323.76,346.77,17.49,454,2024,July
AQ_0534409,ST_009,3/30/2020 13:41,216.27,175.63,32.42,458,2020,March
AQ_0563658,ST_009,9/10/2024 18:58,188.25,56.45,13.21,414,2024,September
AQ_0498618,ST_009,8/15/2020 6:14,294.9,424.8,36.89,194,2020,August
AQ_0011265,ST_009,8/17/2019 5:06,124.06,145.77,31.54,112,2019,August
AQ_0021827,ST_009,7/28/2025 18:25,328.6,374.27,46.23,429,2025,July
AQ_0047182,ST_009,2/2/2021 7:23,138.66,371.17,60.84,436,2021,February
AQ_0067018,ST_009,12/6/2019 16:50,191.89,336.22,55.92,311,2019,December
AQ_0274225,ST_009,12/11/2024 10:50,313.66,400.54,55.13,457,2024,December
AQ_0296158,ST_009,2/17/2020 9:15,114.78,437.42,48.34,203,2020,February
AQ_0458622,ST_009,12/3/2022 19:48,51.11,347.82,39.24,286,2022,December
AQ_0349619,ST_009,4/16/2025 20:00,94.5,157.17,46.28,196,2025,April
AQ_0067800,ST_009,2/21/2024 11:20,240.68,303.79,25.7,55,2024,February
AQ_0088229,ST_009,10/15/2024 13:40,62.81,108.87,30.78,288,2024,October
AQ_0505677,ST_009,1/14/2021 12:47,272.56,338.64,7.51,215,2021,January
AQ_0372960,ST_009,7/31/2026 12:20,209.1,368.57,14.23,301,2026,July
AQ_0378602,ST_009,12/13/2023 11:34,40.93,284.56,54.13,304,2023,December
AQ_0433282,ST_009,8/30/2023 1:09,131.85,39.74,11.21,205,2023,August
AQ_0030166,ST_009,8/24/2024 23:17,249.24,329.51,50.66,423,2024,August
AQ_0512240,ST_009,11/14/2024 22:18,169.77,418.8,9.75,322,2024,November
AQ_0204662,ST_009,7/17/2022 4:15,92.01,235.87,50.57,339,2022,July
AQ_0327936,ST_009,8/24/2023 20:07,55.53,379.53,68.38,192,2023,August
AQ_0309689,ST_009,10/21/2020 16:38,295.29,224.87,32.02,336,2020,October
AQ_0134000,ST_009,6/17/2025 0:43,153.96,306.12,58.54,410,2025,June
AQ_0274064,ST_009,1/18/2020 22:41,108.85,239.7,68.9,274,2020,January
AQ_0241313,ST_009,7/15/2022 5:07,127.18,316.7,35.82,114,2022,July
AQ_0360623,ST_009,12/23/2026 11:34,163.31,478.17,64.16,283,2026,December
AQ_0008345,ST_009,11/27/2025 8:59,70.89,59.71,32.35,331,2025,November
AQ_0366386,ST_009,2/8/2019 19:36,256.62,483.01,43.43,163,2019,February
AQ_0549782,ST_009,6/9/2023 22:34,98.61,437.39,24.14,472,2023,June
AQ_0166156,ST_009,10/23/2021 14:06,111.43,291.48,40.25,122,2021,October
AQ_0497758,ST_009,11/4/2022 13:31,276,392.06,55.21,481,2022,November
AQ_0583387,ST_009,6/17/2020 9:33,224.03,346.25,37.83,296,2020,June
AQ_0300199,ST_009,1/10/2022 22:56,134.78,53.21,20.01,396,2022,January
AQ_0266696,ST_009,7/30/2024 6:03,223.87,194.24,10.58,280,2024,July
AQ_0507381,ST_009,4/14/2023 11:36,171.06,312.88,53.19,447,2023,April
AQ_0475864,ST_009,9/10/2020 3:13,202.09,314.91,43.6,149,2020,September
AQ_0289087,ST_009,11/1/2026 2:51,346.15,436.53,7.42,184,2026,November
AQ_0412629,ST_009,1/13/2024 13:42,98.25,366.89,44.05,264,2024,January
AQ_0536894,ST_009,10/22/2023 5:24,17.45,204.43,63.2,459,2023,October
AQ_0191997,ST_009,7/12/2020 17:44,120.97,338.13,16.86,203,2020,July
AQ_0055707,ST_009,7/25/2019 10:54,20.86,302.8,11.37,263,2019,July
AQ_0555200,ST_009,8/2/2020 15:54,176.1,181.88,18.18,118,2020,August
AQ_0211321,ST_009,6/23/2022 19:05,37.59,156.94,11.18,320,2022,June
AQ_0402869,ST_009,9/2/2024 21:55,155.25,476.95,57.24,424,2024,September
AQ_0355047,ST_009,10/21/2019 22:48,126.56,246.98,43.86,182,2019,October
AQ_0318709,ST_009,9/24/2021 2:40,305.84,141.75,37.73,421,2021,September
AQ_0538950,ST_009,9/6/2023 9:03,166.57,438.86,63.78,179,2023,September
AQ_0293597,ST_009,12/30/2024 18:24,336.77,294.36,25.58,155,2024,December
AQ_0504494,ST_009,5/25/2024 15:07,123.44,242.23,29.89,32,2024,May
AQ_0298433,ST_009,3/16/2023 3:08,151.2,110.23,5.05,211,2023,March
AQ_0357832,ST_009,11/29/2025 16:32,38.57,337.83,47.69,231,2025,November
AQ_0460325,ST_009,4/28/2026 11:46,329.37,133.89,64.4,495,2026,April
AQ_0432563,ST_009,6/15/2019 11:13,328.03,450.99,13.58,239,2019,June
AQ_0292034,ST_009,12/5/2020 0:56,12.43,189.33,61.12,108,2020,December
AQ_0409792,ST_009,9/24/2021 19:06,201.85,348.28,9.52,89,2021,September
AQ_0214124,ST_009,10/18/2023 6:29,157.89,460.12,28.06,199,2023,October
AQ_0060919,ST_009,1/22/2024 11:45,19.71,274.26,34.07,273,2024,January
AQ_0538853,ST_009,3/14/2024 19:05,271.43,446.98,26.14,40,2024,March
AQ_0580750,ST_009,6/6/2020 4:47,337.34,106.36,10.59,185,2020,June
AQ_0315153,ST_009,2/7/2023 6:26,321.22,421.34,63.35,231,2023,February
AQ_0403749,ST_009,7/29/2024 11:49,72.85,314.65,45.94,140,2024,July
AQ_0036250,ST_009,2/13/2022 10:32,36.65,329.05,12.42,253,2022,February
AQ_0379061,ST_009,4/27/2021 2:12,288.67,92.47,24.25,407,2021,April
AQ_0269443,ST_009,3/16/2024 6:36,266.97,321.88,38.07,444,2024,March
AQ_0396344,ST_009,11/6/2022 12:50,20.48,312.03,6.92,357,2022,November
AQ_0127890,ST_009,12/24/2024 0:58,229.81,259.91,45.11,447,2024,December
AQ_0368388,ST_009,11/13/2023 7:38,87.36,378.03,42.1,226,2023,November
AQ_0208463,ST_009,11/17/2025 13:55,41.06,237.6,46.23,132,2025,November
AQ_0194368,ST_009,10/31/2021 21:40,154.46,75.48,28.19,102,2021,October
AQ_0353614,ST_009,10/29/2020 15:45,191.37,231.77,12.49,172,2020,October
AQ_0303962,ST_009,11/14/2022 15:54,299.85,469.28,54.77,228,2022,November
AQ_0576289,ST_009,4/19/2019 0:01,116.48,49.71,44.98,91,2019,April
AQ_0523130,ST_009,1/11/2020 2:06,160.45,321.46,23.04,199,2020,January
AQ_0508895,ST_009,8/22/2023 21:50,233.09,148.46,29.76,172,2023,August
AQ_0245213,ST_009,4/3/2021 8:58,340.37,275.41,38.17,146,2021,April
AQ_0040177,ST_009,9/26/2026 13:06,12.11,210.63,46.82,181,2026,September
AQ_0273905,ST_009,2/15/2022 19:44,202.24,215.44,67.62,64,2022,February
AQ_0058626,ST_009,5/15/2023 18:16,310.89,196.06,37.27,332,2023,May
AQ_0375170,ST_009,11/17/2021 10:08,326.09,285.4,19.76,428,2021,November
AQ_0021532,ST_009,9/3/2024 8:57,118.12,98.74,66,247,2024,September
AQ_0244895,ST_009,10/12/2023 12:47,227.32,478.75,22.79,176,2023,October
AQ_0000556,ST_009,11/19/2021 9:29,52.51,390.41,24.49,441,2021,November
AQ_0272047,ST_009,8/3/2026 11:47,199.32,223.57,60.1,237,2026,August
AQ_0260111,ST_009,9/10/2023 6:32,29.24,144.66,64.08,430,2023,September
AQ_0455757,ST_009,5/1/2022 16:34,146.26,262.7,42.42,362,2022,May
AQ_0378219,ST_009,7/17/2019 22:27,197.91,107.02,64.81,142,2019,July
AQ_0411877,ST_009,12/11/2020 1:52,224.34,406.72,46.23,362,2020,December
AQ_0485975,ST_009,6/7/2021 20:15,134.65,289.23,55.79,430,2021,June
AQ_0069095,ST_009,1/6/2023 19:45,143.45,150.71,11.4,342,2023,January
AQ_0513679,ST_009,8/27/2026 6:17,215.95,491.9,57.78,135,2026,August
AQ_0502618,ST_009,6/6/2019 16:06,77.4,172.79,63.52,58,2019,June
AQ_0496322,ST_009,10/2/2026 7:22,165.9,457.62,64.76,371,2026,October
AQ_0080953,ST_009,3/16/2025 21:43,136.36,25.13,6.23,333,2025,March
AQ_0219748,ST_009,12/4/2019 6:54,325.82,35.48,43.25,387,2019,December
AQ_0097767,ST_009,2/27/2023 4:13,307.27,167.79,31.71,486,2023,February
AQ_0126222,ST_009,11/16/2019 4:53,308.31,488.97,58.73,90,2019,November
AQ_0267664,ST_009,4/6/2024 18:44,263.11,21.37,29.34,473,2024,April
AQ_0368728,ST_009,9/7/2022 15:45,221.26,74.37,62.14,420,2022,September
AQ_0579597,ST_009,7/22/2022 9:41,47.12,357.29,54.97,434,2022,July
AQ_0512802,ST_009,9/12/2026 6:05,24.63,435.78,49.96,258,2026,September
AQ_0538146,ST_009,9/13/2022 10:23,301.32,256.58,51.65,445,2022,September
AQ_0533905,ST_009,2/6/2020 13:32,111.86,141.49,68.25,461,2020,February
AQ_0327055,ST_009,2/1/2025 19:40,213.17,231.09,65.13,280,2025,February
AQ_0305158,ST_009,1/19/2024 5:11,289.06,336.18,61.29,359,2024,January
AQ_0442090,ST_009,8/16/2024 21:02,62.56,133.12,55.8,345,2024,August
AQ_0116226,ST_009,3/21/2020 19:31,22.87,411.86,38.51,132,2020,March
AQ_0017452,ST_009,3/4/2023 17:44,109.07,172.61,68.57,278,2023,March
AQ_0189845,ST_009,6/26/2019 11:09,95.82,200.75,61.09,118,2019,June
AQ_0067690,ST_009,9/16/2022 6:33,14.42,257.16,7.7,225,2022,September
AQ_0386882,ST_009,5/3/2025 6:23,93.28,377.19,34.71,492,2025,May
AQ_0090824,ST_009,5/2/2021 20:42,87.76,372.59,65.12,218,2021,May
AQ_0464907,ST_009,6/22/2026 18:37,233.14,28.15,10.27,96,2026,June
AQ_0025094,ST_009,9/11/2020 20:27,38.9,169.87,55.58,221,2020,September
AQ_0148024,ST_009,7/7/2019 23:03,311.98,157.76,54.17,384,2019,July
AQ_0149097,ST_009,7/30/2026 1:51,74.47,178.91,45,187,2026,July
AQ_0000847,ST_009,8/17/2026 1:26,11.07,249.07,65.38,225,2026,August
AQ_0056401,ST_009,4/13/2019 18:46,130.33,429.11,28.13,337,2019,April
AQ_0035379,ST_009,8/17/2021 9:18,103.95,71.74,34.85,29,2021,August
AQ_0350370,ST_009,5/20/2024 21:24,31.2,131.28,28.93,359,2024,May
AQ_0136019,ST_009,10/1/2025 23:19,220.76,168.08,38.95,364,2025,October
AQ_0371767,ST_009,4/15/2022 14:14,26.7,196.81,18.45,349,2022,April
AQ_0383470,ST_009,8/30/2020 17:44,182.39,404.48,31.18,321,2020,August
AQ_0479942,ST_009,1/22/2026 2:15,234.74,470.33,64.94,455,2026,January
AQ_0342474,ST_009,11/6/2022 20:55,101.23,247.85,36.94,447,2022,November
AQ_0561270,ST_009,4/19/2020 23:45,276.25,35.8,34.86,490,2020,April
AQ_0351127,ST_009,11/11/2025 0:44,347.66,489.73,68.36,435,2025,November
AQ_0346406,ST_009,10/1/2019 12:49,121.13,421.93,56.75,403,2019,October
