_id,Station_ID,Timestamp,Temperature_C,Humidity_Pct,Wind_Speed_Kph,Visibility_Km
WX_0143461,ST_001,2025-03-02 20:37:59,34.6,32.1,9.9,4.3
WX_0193681,ST_001,2022-05-16 23:02:29,32.1,13.5,7.4,14.7
WX_0070029,ST_001,2020-12-29 06:53:41,34.9,73.8,8.1,7.3
WX_0278337,ST_001,2023-11-02 15:25:04,3.1,99.2,12.6,2.0
WX_0110316,ST_001,2019-01-15 19:29:36,29.0,78.6,25.1,13.6
WX_0145907,ST_001,2019-05-14 14:17:30,36.2,47.9,7.4,12.6
WX_0482899,ST_001,2021-07-28 02:26:33,15.7,98.0,25.4,6.2
WX_0380158,ST_001,2024-04-25 23:48:23,35.6,42.8,18.6,7.9
WX_0191699,ST_009,2026-09-21 12:57:14,27.5,41.8,26.4,4.2
WX_0583113,ST_009,2024-02-29 14:52:17,15.9,50.2,30.0,4.9
WX_0376171,ST_009,2021-03-28 10:11:08,34.0,97.4,3.0,13.7
WX_0551764,ST_009,2020-11-11 00:18:23,29.6,27.5,23.0,12.6
WX_0497287,ST_009,2025-06-18 04:19:05,27.4,53.8,4.4,0.9
WX_0570187,ST_009,2022-08-22 00:20:17,34.0,33.4,15.0,4.3
WX_0282943,ST_009,2019-08-31 00:24:38,6.5,20.7,16.5,14.6
WX_0267692,ST_009,2022-06-26 04:16:35,28.4,49.0,20.3,4.8
WX_0006713,ST_009,2023-06-19 07:53:26,17.6,57.4,24.8,10.9
WX_0272067,ST_009,2023-04-22 15:32:02,29.4,88.2,13.9,5.3
WX_0264918,ST_009,2026-10-11 22:19:08,21.2,52.4,23.0,11.4
WX_0405585,ST_009,2019-09-08 22:14:40,33.2,60.8,10.4,2.3
WX_0000556,ST_009,2021-11-19 09:29:40,10.4,91.5,0.9,10.8
WX_0421068,ST_009,2023-03-31 00:01:27,5.9,29.0,2.3,5.7
WX_0321459,ST_009,2023-04-23 12:16:00,18.1,35.0,6.1,5.6
WX_0370204,ST_009,2024-10-24 21:49:37,22.0,77.8,23.4,5.0
WX_0325863,ST_009,2022-08-29 02:28:50,16.6,23.8,25.9,6.1
WX_0189414,ST_009,2025-03-22 01:48:39,30.1,73.2,8.0,0.4
WX_0484726,ST_009,2026-06-06 12:45:39,33.1,26.0,4.6,2.7
WX_0549683,ST_009,2025-01-20 11:08:23,36.4,21.4,7.9,0.1
WX_0059574,ST_009,2026-02-18 21:54:33,15.2,35.4,7.6,10.5
WX_0187157,ST_009,2023-03-02 04:07:23,14.1,89.8,19.3,8.4
WX_0382817,ST_009,2023-05-03 21:50:23,26.2,43.7,29.3,6.0
WX_0223782,ST_009,2023-07-04 20:59:57,37.0,26.4,14.9,2.1
WX_0305949,ST_009,2021-04-19 23:28:35,29.6,27.5,21.2,10.9
WX_0268919,ST_009,2026-06-08 05:55:47,23.5,15.0,3.1,14.6
WX_0402208,ST_009,2024-04-19 03:43:05,32.3,42.4,12.9,2.6
WX_0002137,ST_009,2022-01-02 17:34:00,16.0,44.3,22.0,1.9
WX_0363921,ST_009,2024-12-11 07:55:21,7.3,24.2,19.0,0.8
WX_0261529,ST_009,2019-12-10 08:57:26,26.7,33.9,9.3,13.8
WX_0542892,ST_009,2025-02-25 05:29:03,21.9,35.1,24.4,9.5
WX_0004496,ST_009,2020-11-08 21:02:13,32.0,40.7,4.9,0.1
WX_0187498,ST_009,2024-02-19 08:58:58,35.9,87.4,8.8,9.1
WX_0578477,ST_009,2020-05-28 05:13:02,20.0,30.3,0.1,11.6
WX_0049676,ST_009,2020-10-27 06:31:17,6.6,37.9,13.6,1.5
WX_0156200,ST_009,2019-05-26 02:00:19,2.8,28.6,3.3,10.8
WX_0198487,ST_009,2019-10-14 11:41:09,13.0,23.0,8.5,8.5
WX_0071137,ST_009,2025-03-19 18:28:08,5.4,80.0,15.8,14.7
WX_0489222,ST_009,2025-02-15 14:14:11,11.1,88.5,18.5,11.2
WX_0419283,ST_009,2026-02-15 06:40:15,34.4,89.5,8.9,12.5
WX_0514510,ST_009,2019-06-13 05:48:59,39.4,51.2,25.4,5.3
WX_0350630,ST_009,2026-08-04 18:31:59,5.1,97.0,29.0,13.8
WX_0407279,ST_009,2021-03-14 18:05:58,26.3,15.8,26.6,3.9
WX_0168924,ST_009,2019-10-17 00:44:27,29.1,72.7,3.2,1.2
WX_0014913,ST_009,2023-01-12 09:33:53,27.5,82.2,10.6,13.1
WX_0339869,ST_009,2025-12-21 03:29:29,35.3,26.9,14.0,6.8
WX_0408249,ST_009,2021-10-12 12:35:59,39.6,26.2,18.4,10.0
WX_0525385,ST_009,2020-11-08 04:09:22,39.2,59.8,8.7,7.9
WX_0376441,ST_009,2019-09-13 17:34:35,40.0,50.9,27.4,5.2
WX_0144878,ST_009,2020-10-20 06:20:02,11.6,41.3,10.7,9.1
WX_0475893,ST_009,2026-02-06 21:13:48,23.6,21.0,29.8,4.0
WX_0255028,ST_009,2023-01-20 18:02:12,3.0,22.8,28.8,4.5
WX_0212836,ST_009,2019-09-28 17:17:31,21.5,43.7,4.7,14.0
WX_0352991,ST_009,2019-10-10 07:19:56,2.9,64.4,6.1,13.0
WX_0559557,ST_009,2019-02-21 09:35:28,39.8,72.8,6.4,7.3
WX_0014252,ST_009,2023-07-25 14:30:41,25.0,39.2,15.2,8.0
WX_0345925,ST_009,2020-10-28 09:24:04,22.0,62.3,4.4,6.3
WX_0598877,ST_009,2023-01-20 07:56:10,19.0,18.4,7.4,6.0
WX_0583341,ST_009,2025-07-07 05:28:05,23.0,62.0,13.0,8.9
WX_0449210,ST_009,2026-08-08 12:27:54,31.4,21.8,11.4,12.8
WX_0590770,ST_009,2022-09-01 15:54:27,20.0,86.1,13.9,11.3
WX_0530385,ST_009,2019-03-14 00:41:28,19.8,45.3,17.3,13.4
WX_0168680,ST_009,2020-09-01 17:08:14,9.2,49.3,18.5,3.9
WX_0463878,ST_009,2023-02-12 21:20:23,22.7,57.5,0.5,11.1
WX_0317301,ST_009,2023-06-16 00:31:28,20.0,70.2,23.8,7.3
WX_0312673,ST_009,2024-10-07 07:54:34,21.4,12.0,11.8,11.0
WX_0237787,ST_009,2021-09-08 04:39:47,34.0,56.1,0.9,1.0
WX_0532615,ST_009,2026-03-23 03:02:59,37.4,15.7,3.6,0.6
WX_0081039,ST_009,2026-01-03 18:57:13,30.6,83.1,0.6,3.0
WX_0368474,ST_009,2022-03-30 15:49:11,13.6,74.8,27.9,12.1
WX_0201789,ST_009,2020-08-04 14:15:40,31.1,14.9,2.5,6.9
WX_0080423,ST_009,2026-08-06 18:33:49,11.6,22.3,25.9,11.8
WX_0056955,ST_009,2024-07-19 08:31:16,23.9,38.6,2.0,9.4
WX_0125231,ST_009,2023-03-29 06:57:08,25.9,30.2,12.6,14.7
WX_0203637,ST_009,2026-12-17 01:12:09,13.6,72.8,9.1,13.7
WX_0223923,ST_009,2022-12-12 10:03:22,31.7,43.9,12.1,6.8
WX_0269024,ST_009,2025-02-21 05:34:07,15.9,64.3,8.6,1.7
WX_0227494,ST_009,2025-04-30 18:19:18,8.1,93.8,8.5,9.4
WX_0084851,ST_009,2021-07-04 23:19:28,15.3,33.4,2.8,13.9
WX_0514156,ST_009,2020-02-04 09:31:27,31.0,40.7,7.7,1.9
WX_0129009,ST_009,2019-11-18 12:46:53,4.7,43.5,29.9,9.2
WX_0066168,ST_009,2021-09-27 13:21:42,13.2,48.2,16.9,10.4
WX_0204754,ST_009,2026-08-10 14:58:45,37.1,32.4,8.8,2.4
WX_0197234,ST_009,2024-09-07 16:12:29,5.7,87.5,27.1,0.9
WX_0166850,ST_009,2023-01-11 03:56:29,5.6,36.8,20.3,3.1
WX_0336843,ST_009,2023-02-01 07:13:27,22.4,62.2,28.4,5.0
WX_0065346,ST_009,2021-12-18 23:46:23,13.3,50.5,14.5,2.5
WX_0354634,ST_009,2019-11-27 23:03:29,36.6,51.8,7.5,10.4
WX_0572152,ST_009,2022-08-18 16:36:24,18.3,89.2,0.6,14.3
WX_0073546,ST_009,2024-02-15 12:27:53,32.9,35.5,17.7,6.3
WX_0378537,ST_009,2022-04-26 17:53:14,19.1,87.7,23.6,2.9
WX_0030170,ST_009,2025-01-13 02:04:00,8.1,67.3,26.0,12.0
WX_0187383,ST_009,2024-03-31 02:49:22,25.9,33.3,9.5,8.6
WX_0398372,ST_009,2025-11-29 07:13:02,30.9,76.7,15.4,1.2
WX_0094575,ST_009,2023-01-10 08:34:19,10.0,39.2,12.1,12.7
WX_0125094,ST_009,2025-04-26 13:01:30,25.3,56.8,9.1,5.8
WX_0553157,ST_009,2024-05-26 01:01:12,26.8,27.3,2.7,11.0
WX_0393881,ST_009,2025-06-24 15:08:27,37.0,77.4,4.4,10.9
WX_0337101,ST_009,2026-05-15 19:56:36,14.1,60.7,7.7,14.2
WX_0175138,ST_009,2025-05-20 16:22:39,29.3,56.5,17.1,13.5
WX_0209627,ST_009,2024-05-27 09:13:56,35.9,24.7,5.6,9.3
WX_0048780,ST_009,2020-08-19 03:23:38,29.5,37.6,3.3,10.1
WX_0516067,ST_009,2022-06-12 14:30:53,19.0,98.9,21.3,12.9
WX_0182018,ST_009,2023-01-05 23:35:33,4.3,28.3,19.0,6.0
WX_0435903,ST_009,2022-09-27 15:23:51,37.9,65.5,24.9,5.6
WX_0070920,ST_009,2026-07-26 17:36:05,28.9,32.8,1.8,0.4
WX_0249614,ST_009,2021-08-15 06:31:49,2.1,89.3,29.6,9.7
WX_0439094,ST_009,2023-11-28 00:41:51,25.1,28.7,22.7,4.8
WX_0118570,ST_009,2020-06-03 12:51:33,36.7,96.2,25.4,5.0
WX_0106415,ST_009,2023-11-21 03:13:55,18.3,28.6,2.7,14.5
WX_0458391,ST_009,2023-04-22 11:10:02,35.6,60.4,18.8,1.1
WX_0205821,ST_009,2025-02-12 17:26:49,11.7,15.6,21.4,14.5
WX_0248269,ST_009,2021-04-14 20:40:56,36.7,18.7,1.2,11.2
WX_0397527,ST_009,2022-05-04 05:51:37,38.7,69.9,18.7,8.4
WX_0422310,ST_009,2025-01-14 09:21:50,29.0,39.1,2.1,1.2
WX_0027952,ST_009,2022-03-28 04:58:00,6.5,47.4,22.6,10.5
WX_0167568,ST_009,2026-12-25 09:47:53,2.6,55.3,21.0,4.1
WX_0181473,ST_009,2026-11-05 05:34:48,23.5,80.1,10.1,4.8
WX_0344427,ST_009,2020-05-26 21:55:26,7.2,47.9,3.5,6.3
WX_0472840,ST_009,2024-12-11 10:57:22,36.4,61.2,24.0,6.8
WX_0101160,ST_009,2021-04-05 23:13:34,2.8,23.6,10.9,9.1
WX_0123105,ST_009,2021-07-25 05:29:13,29.9,77.9,25.6,0.3
WX_0114274,ST_009,2021-03-21 23:01:06,9.9,99.8,4.2,9.8
WX_0139196,ST_009,2022-11-23 01:13:24,8.3,53.2,7.6,8.9
WX_0113594,ST_009,2026-07-01 17:11:13,34.0,48.6,10.5,7.1
WX_0121005,ST_009,2020-05-01 13:53:46,28.7,90.1,25.8,2.6
WX_0004105,ST_009,2022-06-15 10:44:03,3.3,30.7,16.8,7.7
WX_0251310,ST_009,2024-11-27 19:35:57,4.9,67.3,9.0,6.6
WX_0060762,ST_009,2023-02-21 10:42:02,23.0,21.7,28.5,0.2
WX_0549151,ST_009,2024-03-25 14:17:43,8.6,78.4,14.0,13.1
WX_0594222,ST_009,2022-06-08 11:12:46,6.4,62.8,27.0,4.5
WX_0337502,ST_009,2023-12-21 09:22:59,39.3,91.4,14.6,0.9
WX_0175273,ST_009,2021-07-02 05:37:20,8.4,21.3,8.0,3.2
WX_0237117,ST_009,2025-06-21 13:51:18,4.4,32.4,5.3,13.9
WX_0121494,ST_009,2022-01-18 08:32:10,12.0,32.2,20.1,7.6
WX_0454174,ST_009,2024-12-24 14:34:07,36.4,12.3,27.3,14.8
WX_0307891,ST_009,2024-12-06 03:39:09,24.5,63.3,17.8,4.5
WX_0266128,ST_009,2020-07-02 08:49:23,27.4,50.6,1.4,6.5
WX_0492364,ST_009,2025-02-28 03:59:56,28.0,42.0,24.9,13.2
WX_0113500,ST_009,2025-09-26 13:19:41,18.0,27.2,22.5,5.3
WX_0292191,ST_009,2024-08-15 09:01:20,15.9,51.5,11.5,10.6
WX_0478100,ST_009,2022-07-10 21:29:10,14.9,52.9,20.8,0.4
WX_0115737,ST_009,2024-05-15 05:12:53,16.7,33.0,27.7,13.7
WX_0455228,ST_009,2022-08-05 01:44:09,34.7,32.2,27.8,8.4
WX_0231990,ST_009,2022-08-01 00:37:20,15.3,34.7,5.9,11.6
WX_0405850,ST_009,2021-01-25 01:30:03,13.9,18.3,0.1,3.6
WX_0216561,ST_009,2025-01-05 02:48:15,25.8,25.7,7.0,0.9
WX_0596822,ST_009,2024-07-24 22:47:52,37.7,43.7,5.8,11.3
WX_0495558,ST_009,2022-03-05 00:09:33,39.8,76.1,7.0,11.5
WX_0182941,ST_009,2023-03-05 11:17:09,24.1,62.8,20.4,14.7
WX_0049513,ST_009,2026-01-13 16:38:24,17.9,96.2,17.1,6.7
WX_0397635,ST_009,2025-06-27 19:54:35,3.7,13.0,13.7,2.5
WX_0106954,ST_009,2020-02-12 20:02:21,31.4,49.7,27.8,7.8
WX_0579714,ST_009,2021-07-18 17:07:44,17.5,57.2,3.5,3.3
WX_0287796,ST_009,2021-03-17 04:33:32,38.9,47.9,15.3,5.4
WX_0550224,ST_009,2020-12-13 20:49:56,7.0,48.8,27.3,7.2
WX_0541952,ST_009,2025-01-10 09:37:58,6.9,30.3,7.9,1.7
WX_0563159,ST_009,2021-04-24 14:11:25,3.9,49.1,16.0,8.2
WX_0119133,ST_009,2022-12-05 12:46:40,33.8,47.8,3.7,8.1
WX_0168905,ST_009,2020-05-27 20:47:48,22.7,46.2,12.3,5.1
WX_0323292,ST_009,2019-04-12 05:23:02,14.1,42.5,16.4,14.8
WX_0413864,ST_009,2024-09-18 22:02:07,23.3,81.3,11.0,8.6
WX_0475470,ST_009,2026-06-25 12:43:02,28.1,33.2,8.8,13.9
WX_0102056,ST_009,2025-02-22 13:29:27,14.5,91.4,26.0,3.9
WX_0492253,ST_009,2024-08-02 20:43:15,19.9,29.7,0.3,13.0
WX_0038305,ST_009,2019-10-04 23:10:15,3.4,98.0,12.2,15.0
WX_0465099,ST_009,2024-06-14 16:03:49,4.9,23.0,11.2,8.3
WX_0205069,ST_009,2022-08-16 22:14:19,34.4,72.9,0.2,5.5
WX_0361266,ST_009,2025-01-20 22:07:54,27.5,18.8,25.2,3.2
WX_0505553,ST_009,2023-09-04 12:22:35,9.4,99.1,24.8,2.7
WX_0422175,ST_009,2022-07-16 12:39:23,22.1,86.0,28.8,13.7
WX_0299255,ST_009,2024-12-08 03:48:17,37.6,96.4,0.9,9.9
WX_0436675,ST_009,2020-09-20 09:38:46,8.3,78.7,0.7,6.6
WX_0044895,ST_009,2023-03-03 09:37:12,37.0,92.8,17.8,13.9
WX_0520223,ST_009,2021-06-23 15:51:49,20.7,84.2,6.3,3.1
WX_0410232,ST_009,2026-11-17 13:17:13,2.6,39.8,28.8,11.6
WX_0592220,ST_009,2022-11-12 03:13:03,33.2,35.1,12.4,2.5
WX_0061902,ST_009,2023-01-12 20:19:01,12.1,63.8,21.0,4.0
WX_0542111,ST_009,2024-03-15 01:01:14,15.1,15.3,22.8,14.5
WX_0088602,ST_009,2024-11-26 21:06:50,15.0,48.2,14.8,12.4
WX_0582563,ST_009,2022-09-23 04:28:37,12.4,70.7,19.4,4.0
WX_0177016,ST_009,2021-07-23 06:11:29,2.8,23.1,23.6,14.2
WX_0582697,ST_009,2020-05-01 19:44:02,23.1,97.9,0.4,8.3
WX_0282797,ST_009,2025-07-22 04:28:25,11.0,15.5,7.4,10.5
WX_0403801,ST_009,2024-05-09 08:33:50,35.6,50.4,10.4,6.9
WX_0131615,ST_009,2023-03-23 00:21:03,17.4,46.9,3.2,3.3
WX_0120147,ST_009,2022-07-19 14:00:06,28.5,78.6,18.0,14.3
WX_0279987,ST_009,2022-10-11 06:58:24,13.2,49.9,2.6,9.0
WX_0458034,ST_009,2019-07-08 12:01:08,31.7,94.9,13.6,9.3
WX_0342523,ST_009,2025-08-14 04:29:28,14.9,76.6,13.5,6.7
WX_0165920,ST_009,2019-12-04 02:01:14,7.1,53.1,16.4,10.1
WX_0487502,ST_009,2023-04-02 23:21:47,25.7,18.4,29.5,8.3
WX_0555618,ST_009,2023-06-18 22:30:52,7.5,78.9,6.8,12.1
WX_0188358,ST_009,2022-11-28 15:20:26,39.4,22.6,23.4,5.5
WX_0538924,ST_009,2020-09-12 02:15:23,4.7,75.4,8.5,1.9
WX_0524192,ST_009,2025-11-16 20:22:45,33.6,95.1,0.8,6.0
WX_0570476,ST_009,2022-05-25 23:31:37,7.4,86.3,11.9,2.3
WX_0183212,ST_009,2024-04-22 00:03:25,10.7,87.0,2.2,3.5
WX_0486504,ST_009,2022-09-24 16:47:32,2.5,67.7,0.8,10.6
WX_0045759,ST_009,2026-11-02 00:44:34,11.7,58.2,5.1,9.5
WX_0482110,ST_009,2025-11-14 21:22:14,12.9,25.2,26.3,4.4
WX_0373838,ST_009,2024-05-17 05:25:07,28.2,11.6,25.0,8.4
WX_0458720,ST_009,2022-12-19 03:35:44,36.7,16.6,14.3,4.3
WX_0560858,ST_009,2019-06-19 16:59:28,37.3,84.6,23.4,14.8
WX_0263673,ST_009,2023-10-09 19:19:23,7.4,62.7,0.8,3.0
WX_0390467,ST_009,2024-12-11 17:38:25,36.7,99.8,23.8,4.0
WX_0450039,ST_009,2021-06-18 11:19:44,17.5,53.0,26.5,1.8
WX_0594471,ST_009,2022-10-19 21:37:44,28.4,76.1,12.8,3.4
WX_0276484,ST_009,2019-06-02 17:04:22,34.3,40.2,13.7,3.7
WX_0315614,ST_009,2019-11-15 04:22:27,38.1,11.9,8.0,4.4
WX_0485843,ST_009,2022-09-10 18:30:53,23.7,34.4,10.9,12.5
WX_0271196,ST_009,2023-10-16 21:57:04,32.0,34.1,1.7,2.9
WX_0071315,ST_009,2023-11-19 21:06:46,7.3,57.1,10.5,11.5
WX_0284897,ST_009,2024-11-18 11:24:32,35.5,52.6,24.0,10.6
WX_0044968,ST_009,2020-10-18 13:34:30,9.5,51.1,27.0,12.4
WX_0565058,ST_009,2023-11-22 17:11:48,12.9,64.0,7.0,1.4
WX_0289498,ST_009,2022-09-15 18:40:39,4.2,46.1,24.0,13.2
WX_0217365,ST_009,2024-06-28 23:04:38,15.0,74.0,5.7,6.4
WX_0275864,ST_009,2026-07-16 03:15:11,5.5,27.1,4.1,7.1
WX_0270217,ST_009,2021-08-13 01:55:07,10.7,94.1,27.0,9.0
WX_0144013,ST_009,2025-03-30 23:19:25,30.8,12.5,19.1,7.9
WX_0200726,ST_009,2020-03-07 10:33:07,14.6,51.6,23.2,7.4
WX_0014955,ST_009,2022-04-04 03:25:35,18.9,62.6,14.9,10.7
WX_0523559,ST_009,2026-01-24 15:01:00,35.4,76.2,0.6,7.9
WX_0398019,ST_009,2024-08-17 20:32:11,10.2,25.0,2.1,14.5
WX_0436672,ST_009,2019-07-17 02:59:30,21.1,59.2,29.2,10.1
WX_0463935,ST_009,2024-01-02 17:50:47,6.2,81.8,0.3,6.2
WX_0002677,ST_009,2023-05-02 07:15:40,20.8,14.5,29.8,11.9
WX_0570067,ST_009,2025-10-30 04:36:11,8.3,79.8,13.4,4.2
WX_0499302,ST_009,2021-01-08 13:59:55,25.8,39.3,12.6,2.3
WX_0040610,ST_009,2025-08-01 15:06:19,19.5,31.0,2.8,6.3
WX_0536433,ST_009,2025-04-03 23:33:38,39.4,91.2,6.2,3.2
WX_0071760,ST_009,2026-07-26 08:23:49,38.5,50.6,27.6,11.3
WX_0149257,ST_009,2019-10-02 05:05:53,33.5,48.0,12.8,6.0
WX_0229532,ST_009,2022-12-20 10:16:18,9.7,72.0,13.2,7.2
WX_0561613,ST_009,2024-12-27 06:48:31,35.7,16.6,6.4,3.2
WX_0319910,ST_009,2024-07-05 16:33:54,20.0,61.1,25.0,13.6
WX_0478814,ST_009,2026-11-08 11:05:36,13.7,78.3,5.1,3.5
WX_0407497,ST_009,2026-11-12 07:07:22,15.5,54.1,4.3,6.9
WX_0051824,ST_009,2025-08-06 22:46:01,28.8,32.4,17.3,13.2
WX_0489854,ST_009,2020-01-17 07:43:28,6.0,99.3,2.7,3.9
WX_0197178,ST_009,2025-12-31 23:59:31,34.0,58.5,16.1,3.1
WX_0595677,ST_009,2019-09-07 16:27:49,35.2,12.0,7.1,7.1
WX_0404986,ST_009,2024-02-07 19:20:51,21.5,48.4,7.2,9.5
WX_0554275,ST_009,2020-11-18 10:55:21,34.2,57.9,23.5,2.4
WX_0509330,ST_009,2025-05-30 01:47:06,32.1,71.4,4.3,8.5
WX_0021752,ST_009,2021-08-13 01:16:51,23.3,89.9,15.0,10.2
WX_0102195,ST_009,2025-03-22 23:51:38,13.7,24.3,22.7,0.9
WX_0276077,ST_009,2021-11-11 00:55:19,17.5,14.9,8.8,14.7
WX_0364356,ST_009,2023-10-14 01:19:22,2.1,70.2,2.9,14.1
WX_0512537,ST_009,2023-05-21 18:58:19,14.1,22.9,25.7,8.7
WX_0151126,ST_009,2022-02-15 11:01:20,10.5,15.6,27.7,0.1
WX_0061734,ST_009,2026-09-21 11:48:06,8.1,73.2,26.6,9.2
WX_0244416,ST_009,2025-01-27 11:38:22,34.6,14.5,17.5,6.0
WX_0459085,ST_009,2024-02-07 16:21:56,34.8,58.8,12.7,6.0
WX_0342120,ST_009,2023-04-26 02:09:39,16.0,68.0,15.7,11.0
WX_0137911,ST_009,2019-06-30 14:38:07,28.7,27.6,19.6,9.4
WX_0276050,ST_009,2020-09-01 19:20:16,30.1,85.3,26.9,8.6
WX_0061903,ST_009,2025-08-18 04:31:21,4.1,27.5,20.5,14.2
WX_0399590,ST_009,2025-01-01 02:23:58,3.4,43.9,7.4,14.1
WX_0163599,ST_009,2022-09-08 16:21:30,5.5,71.5,0.2,2.8
WX_0018243,ST_009,2021-02-24 01:03:51,18.4,19.7,7.3,7.8
WX_0062924,ST_009,2026-02-11 06:34:40,10.2,74.3,24.3,14.0
WX_0484876,ST_009,2023-08-07 03:55:31,23.8,69.9,16.0,1.8
WX_0525200,ST_009,2026-01-16 01:53:50,36.1,28.1,3.0,0.7
WX_0488391,ST_009,2025-09-21 01:14:17,25.0,74.0,11.5,0.7
WX_0177046,ST_009,2019-04-03 13:15:12,14.0,13.7,24.4,0.5
WX_0422366,ST_009,2019-10-15 05:43:02,28.1,64.8,27.0,3.1
WX_0052520,ST_009,2021-10-05 15:33:55,37.8,29.6,16.4,5.5
WX_0140521,ST_009,2022-04-20 22:59:16,21.2,64.3,21.2,3.4
WX_0276861,ST_009,2024-11-10 18:48:34,23.6,80.9,11.3,9.6
WX_0450211,ST_009,2022-10-24 22:52:15,28.5,43.6,11.9,9.7
WX_0091067,ST_009,2024-03-06 06:58:57,39.9,62.9,8.0,2.0
WX_0288196,ST_009,2026-01-11 09:54:39,8.9,99.6,3.6,3.0
WX_0493726,ST_009,2022-05-04 01:24:25,25.3,58.3,26.4,2.1
WX_0529267,ST_009,2023-05-31 10:47:37,15.6,70.7,22.2,2.2
WX_0294099,ST_009,2022-11-25 10:25:36,25.7,50.8,27.6,12.3
WX_0318298,ST_009,2022-08-31 20:56:34,4.0,49.9,18.5,13.0
WX_0486620,ST_009,2022-09-16 22:22:34,28.9,35.2,6.0,12.9
WX_0523524,ST_009,2023-05-11 00:11:02,10.5,73.1,16.4,11.7
WX_0434300,ST_009,2023-09-03 13:08:15,21.4,30.4,20.6,3.6
WX_0349738,ST_009,2022-07-17 01:39:00,22.9,82.2,27.8,9.9
WX_0048590,ST_009,2019-05-17 12:17:02,26.3,48.6,3.9,12.1
WX_0516286,ST_009,2023-09-09 19:18:28,3.3,26.6,15.5,4.4
WX_0457429,ST_009,2023-01-14 22:22:43,10.8,71.1,8.7,1.4
WX_0152032,ST_009,2020-08-11 20:32:12,25.0,16.2,25.9,13.7
WX_0520539,ST_009,2026-02-13 16:51:52,18.7,91.5,25.0,8.5
WX_0154422,ST_009,2022-07-20 14:13:23,27.6,71.9,4.9,14.0
WX_0287838,ST_009,2020-06-26 10:22:05,15.1,87.8,16.0,9.1
WX_0544993,ST_009,2022-04-04 16:57:47,31.0,18.8,8.0,1.3
WX_0020379,ST_009,2022-04-26 07:41:25,15.4,41.8,21.7,12.4
WX_0352723,ST_009,2019-05-18 19:05:32,7.6,83.6,12.0,10.0
WX_0269093,ST_009,2026-01-02 15:19:19,31.0,25.2,25.5,12.5
WX_0428531,ST_009,2022-10-16 11:56:53,32.0,60.9,14.2,12.9
WX_0220797,ST_009,2024-12-22 20:23:57,34.4,60.1,14.7,10.0
WX_0517206,ST_009,2020-11-22 01:03:00,3.1,83.5,13.1,9.7
WX_0060765,ST_009,2021-10-16 05:34:15,21.1,33.7,22.4,1.3
WX_0333426,ST_009,2026-07-30 07:05:25,30.5,65.8,3.1,8.0
WX_0540817,ST_009,2020-05-24 20:40:36,24.0,16.7,11.6,4.3
WX_0537247,ST_009,2022-09-02 15:54:43,3.3,77.2,23.1,11.2
WX_0029364,ST_009,2025-09-04 23:05:38,36.8,21.4,20.4,8.5
WX_0419216,ST_009,2025-05-13 16:23:51,3.5,86.3,15.7,5.6
WX_0496513,ST_009,2019-09-21 10:53:48,16.2,72.2,19.1,9.0
WX_0361466,ST_009,2025-11-19 14:10:37,2.4,59.0,10.6,7.9
WX_0225251,ST_009,2024-06-07 10:48:23,30.3,16.4,28.8,5.1
WX_0410337,ST_009,2022-05-01 17:20:17,21.9,54.0,27.2,0.8
WX_0568085,ST_009,2020-09-21 03:07:08,20.1,19.6,11.9,11.1
WX_0553302,ST_009,2026-10-16 10:01:03,35.5,38.4,16.7,7.4
WX_0303033,ST_009,2023-04-09 20:28:11,10.6,85.0,18.9,12.3
WX_0443865,ST_009,2025-10-01 23:44:01,8.5,53.2,27.9,12.9
WX_0399006,ST_009,2022-08-23 11:38:10,16.5,79.2,20.2,3.4
WX_0570460,ST_009,2020-11-11 23:19:51,10.1,24.7,14.9,8.0
WX_0429398,ST_009,2026-04-03 15:11:40,15.9,24.7,1.3,5.2
WX_0556379,ST_009,2023-06-22 11:03:08,26.2,95.6,8.8,8.0
WX_0350471,ST_009,2021-08-23 00:29:56,19.0,79.4,9.8,9.9
WX_0239312,ST_009,2023-03-03 07:03:36,24.9,42.5,0.6,4.1
WX_0049478,ST_009,2023-07-03 19:00:04,17.0,12.5,16.4,12.3
WX_0229176,ST_009,2020-03-16 10:52:53,23.8,19.6,14.8,1.9
WX_0341607,ST_009,2025-11-12 14:26:50,29.8,99.4,16.3,7.4
WX_0098577,ST_009,2021-05-22 22:11:21,3.2,50.7,9.7,2.4
WX_0174163,ST_009,2019-03-19 00:08:53,32.1,32.3,29.6,12.6
WX_0414734,ST_009,2022-05-24 04:31:44,22.7,36.7,10.2,6.3
WX_0270724,ST_009,2025-06-07 03:10:14,23.0,97.9,14.9,9.5
WX_0225282,ST_009,2025-03-21 01:52:25,38.8,81.0,4.3,3.8
WX_0184606,ST_009,2019-06-07 01:56:56,35.7,66.5,7.1,0.6
WX_0001031,ST_009,2026-06-07 19:02:16,34.5,79.7,27.6,9.2
WX_0598690,ST_009,2019-06-14 18:46:06,35.6,49.3,0.2,6.8
WX_0374603,ST_009,2019-03-01 23:04:57,25.5,55.3,10.6,11.1
WX_0310301,ST_009,2021-10-31 03:19:06,16.9,53.4,26.5,1.1
WX_0026528,ST_009,2025-04-06 00:18:08,11.1,99.7,8.3,0.1
WX_0385377,ST_009,2026-10-16 08:34:35,19.8,19.0,19.5,0.3
WX_0355527,ST_009,2023-12-28 21:02:29,32.1,94.5,24.3,7.2
